source_file,source_batch,source_row,source_field_count,date_or_range,evidence_class,scope,item_or_person,source_or_repository,status,significance,next_action,source_overflow_1,source_overflow_2,source_overflow_3,source_overflow_4,source_id,date,author,title,venue_or_repository,locus,use,limitations,title_or_object,repository_or_venue
research_notes/lovejoy_orientalist_source_register_batch89_delta.csv,89,2,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B89-01,1912,James H. Leuba,"A Psychological Study of Religion: Its Origin, Function and Future",Macmillan / public-domain searchable scan,pp.49-52,"King source-function partition, negative side: Leuba reconstructs King's valuational-attitude theory and rejects it as an adequate discriminator of religion; degree continuum cannot supply qualitative religion/magic boundary",Current OCR/search route should be page-image collated before publication-grade quotation,,
research_notes/lovejoy_orientalist_source_register_batch89_delta.csv,89,3,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B89-02,1912,James H. Leuba,"A Psychological Study of Religion: Its Origin, Function and Future",Macmillan / public-domain searchable scan,pp.74-76,Lovejoy regular-law/Primitive Energetics claim directly audited and weakened; King ch.VI and Lovejoy then retained as evidence summaries,Current OCR/search route should be page-image collated before publication-grade quotation,,
research_notes/lovejoy_orientalist_source_register_batch89_delta.csv,89,4,9,,,,,,DIRECT PRIMARY TEXT / BIBLIOGRAPHIC,,,,,,,B89-03,1911,Irving King,Some Problems in the Science of Religion,Harvard Theological Review 4.1 / Cambridge Core,pp.104-118; opening extract and ref.2,"King says reviews revealed misunderstandings of general viewpoint and specific places; explicitly identifies J. H. Leuba, Psychological Bulletin VII p301",Cambridge extract does not reproduce Leuba review; cannot map King's restatement sentence-by-sentence to Leuba without p301,,
research_notes/lovejoy_orientalist_source_register_batch89_delta.csv,89,5,9,,,,,,DIRECT PRIMARY TEXT / CONTROVERSY CONTROL,,,,,,,B89-04,1910,George A. Coe,A New Natural History of Religion,Harvard Theological Review 3.3 / Cambridge Core,pp.366-372,Other review explicitly named by King 1911; controls the review ecology around Development of Religion,Not evidence for Lovejoy reception by itself,,
research_notes/lovejoy_orientalist_source_register_batch89_delta.csv,89,6,9,,,,,,DIRECT PRIMARY BIBLIOGRAPHIC / PRIMARY TEXT HOLD,,,,,,,B89-05,1910,James H. Leuba,"review of Irving King, The Development of Religion",Psychological Bulletin 7,p.301; exact title/span unresolved,King 1911 directly fixes author/journal/volume/page; retrieval target now narrowed to proposition-level comparison with Leuba 1912,No content-level claim permitted until review text recovered,,
research_notes/lovejoy_orientalist_source_register_batch89_delta.csv,89,7,9,,,,,,ARCHIVAL / RETRIEVAL CONTROL,,,,,,,B89-06,1910,Psychological Bulletin,volume 7,HathiTrust / Google Books / Internet Archive preservation controls,vol.7; p301 neighborhood,Full-view/preservation routes independently secure; p301 belongs to 1910 volume and is tightly bounded for retrieval,Exact scan page not yet extracted in current environment,,
research_notes/lovejoy_orientalist_source_register_batch91_delta.csv,91,2,9,,,,,,DIRECT PRIMARY TEXT / SCAN TRANSCRIPTION,,,,,,,B91-01,1915; preface Apr 1914,Bronisław Malinowski,Wierzenia pierwotne i formy ustroju społecznego,Akademia Umiejętności / Polish Wikisource + Commons scans,text metadata; chapter-II King and impersonal-power discussion; note 39,Primary downstream relay object; direct King critique; vague impersonal-force theory; manitu as mechanical factor; explicit King chVI + Leuba chIV routing,Publication-grade quotation should be checked against page scans,,
research_notes/lovejoy_orientalist_source_register_batch91_delta.csv,91,3,9,,,,,,NEGATIVE TEXT SEARCH,,,,,,,B91-02,1915,Bronisław Malinowski,Wierzenia pierwotne i formy ustroju społecznego,Polish Wikisource full text,full-text searches Lovejoy / Primitive Energetics / Monist XVI,Controls absence of Lovejoy name and distinctive label in searchable full object,Does not prove non-reading or absence from lost drafts/notes,,
research_notes/lovejoy_orientalist_source_register_batch91_delta.csv,91,4,9,,,,,,DIRECT PRIMARY CITATION ARCHITECTURE,,,,,,,B91-03,1915,Bronisław Malinowski,Wierzenia pierwotne i formy ustroju społecznego,Polish Wikisource,note 39: King chVI pp134-164; Leuba chIV pp70-84,Shows named theoretical relays attached to mana/manitu/orenda dossier while Lovejoy is omitted,Footnote does not assign sentence-level source for mechanical-factor wording,,
research_notes/lovejoy_orientalist_source_register_batch91_delta.csv,91,5,9,,,,,,DIRECT BIBLIOGRAPHIC / PRIMARY TEXT CONTROL,,,,,,,B91-04,1912,James H. Leuba,"A Psychological Study of Religion: Its Origin, Function, and Future",Macmillan / Google Books / Open Library,"TOC: chIV begins p70, The Origin of the Idea of Impersonal Powers; 371 pp",Confirms Malinowski's chIV pp70-84 locator structurally matches 1912 book and the Lovejoy-bearing chapter,Malinowski's transcribed bibliography omits this book despite in-text title citation p339,,
research_notes/lovejoy_orientalist_source_register_batch91_delta.csv,91,6,9,,,,,,DIRECT PRIMARY,,,,,,,B91-05,1915,Bronisław Malinowski,Wierzenia pierwotne i formy ustroju społecznego,Polish Wikisource,note 30 and bibliography,"Malinowski explicitly cites Leuba A Psychological Study of Religion p339 elsewhere, strengthening identification of 'Leuba op. cit.' in note 39",Bibliographic omission remains and should not be silently repaired,,
research_notes/lovejoy_orientalist_source_register_batch91_delta.csv,91,7,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B91-06,1905,James H. Leuba,"Irving King, La différenciation de la conscience religieuse",L'Année psychologique 12 / Persée,pp554-559,"Establishes sustained Leuba-King relation predating Lovejoy 1906; first page summarizes King's Chicago dissertation, pragmatism/functionalism and social differentiation thesis",Only opening page propositionally collated in this pass; remaining pages should be captured,,
research_notes/lovejoy_orientalist_source_register_batch91_delta.csv,91,8,9,,,,,,PRIMARY OBJECT IDENTIFIED THROUGH DIRECT REVIEW,,,,,,,B91-07,1905,Irving King,The Differentiation of the Religious Consciousness,Psychological Review Monograph Supplements VI.4 / identified in Leuba review,"doctoral thesis, University of Chicago",Pre-1906 baseline object for King-Leuba relation,Full King 1905 text not collated here,,
research_notes/lovejoy_orientalist_source_register_batch92_delta.csv,92,2,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B92-01,1905,William Jones,The Algonkin Manitou,Journal of American Folk-Lore 18 / UALR Tribal Writers full text / eHRAF metadata,pp183-190; concluding summary p190,"Controls manitou as cosmic mysterious impersonal property, transferability, efficacy, and explicit statement that interpretation follows no regular rule and rests on feeling rather than knowledge",UALR transcription should be image-collated for publication-grade punctuation,,
research_notes/lovejoy_orientalist_source_register_batch92_delta.csv,92,3,9,,,,,,DIRECT PRIMARY / PREVIOUSLY CONTROLLED,,,,,,,B92-02,1906,Arthur O. Lovejoy,The Fundamental Concept of the Primitive Philosophy,The Monist 16.3 / repo Batch77-78 direct audit,pp370-372 and pp379-381,Jones recruited at evidentiary threshold to prove impersonal abstraction and transfer; Lovejoy later strengthens causal thesis to quite regular/intelligible laws and Primitive Energetics,Do not treat Jones's own verdict as identical with Lovejoy's synthesis,,
research_notes/lovejoy_orientalist_source_register_batch92_delta.csv,92,4,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B92-03,1912,James H. Leuba,A Psychological Study of Religion,Macmillan / full-text scan,chIV pp74-84; esp mechanical-power audit and King/Lovejoy evidence-summary footnote,Explicitly rejects Lovejoy's mechanical strength while retaining category/dossier,No limitation relevant to proposition-level result; image collation preferable for exact quotations,,
research_notes/lovejoy_orientalist_source_register_batch92_delta.csv,92,5,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B92-04,1915,Bronisław Malinowski,Wierzenia pierwotne i formy ustroju społecznego,Akademia Umiejętności / Polish Wikisource + Commons scans,chapter-II pp corresponding to lines 387-399; note39,"Controls anti-abstraction/vagueness argument, manitu as mechanical factor, and direct Jones + King + Leuba relay architecture",Immediate lexical/source route for mechanical-factor phrase unresolved,,
research_notes/lovejoy_orientalist_source_register_batch92_delta.csv,92,6,9,,,,,,SECONDARY CONTROL,,,,,,,B92-05,2017,Nicolas Meylan,Mana: A History of a Western Category,Brill,discussion of King 1910 p163 and Lovejoy 1906,Confirms King distinguishes impersonal power as explanatory theory/point of view rather than religion and directly referred to Lovejoy,Still need King chVI/p163 facsimile before using King as immediate source for Malinowski's mechanical wording,,
research_notes/lovejoy_orientalist_source_register_batch93_delta.csv,93,2,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B93-01,1902-1903,Henri Hubert and Marcel Mauss,Esquisse d'une theorie generale de la magie,L'Annee sociologique VII / direct French transcription,general magical-force analysis; mana section,Pre-Lovejoy control: magical force explicitly non-mechanical but comparable to mechanical force by causal function; mana spiritual and non-mechanical; true efficacy corroborates ordinary mechanical action,Electronic transcription; publication-grade quotations should be scan-collated,,
research_notes/lovejoy_orientalist_source_register_batch93_delta.csv,93,3,9,,,,,,PRIMARY BIBLIOGRAPHIC CONTROL,,,,,,,B93-02,1904-1905 reference control,Henri Hubert,Etude sommaire de la representation du temps dans la religion et la magie,EPHE / Persee,"reference note to Hubert and Mauss Esquisse, Annee sociologique VII",Independently controls original article venue/date family and contemporary circulation,Does not replace original article text,,
research_notes/lovejoy_orientalist_source_register_batch93_delta.csv,93,4,9,,,,,,DIRECT PRIMARY PREVIOUSLY CONTROLLED,,,,,,,B93-03,1906,Arthur O. Lovejoy,The Fundamental Concept of the Primitive Philosophy,The Monist 16.3,pp357-382; esp regular/intelligible-laws and Primitive Energetics passages,Baseline stronger causal-law assimilation against which mechanical analogy spectrum is coded,none for current proposition,,
research_notes/lovejoy_orientalist_source_register_batch93_delta.csv,93,5,9,,,,,,SECONDARY-CONTROLLED LOCATOR / PRIMARY HOLD,,,,,,,B93-04,1910,Irving King,The Development of Religion,Macmillan,chVI; p139 mechanical-force locator; p163 religion distinction,"Meylan's later discussion places King p139 beside Hubert-Mauss mechanical-force comparison, making p139 a priority source target",Exact primary wording/logical strength/citation attachment still unresolved,,
research_notes/lovejoy_orientalist_source_register_batch93_delta.csv,93,6,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B93-05,1912,James H. Leuba,A Psychological Study of Religion,Macmillan,chIV pp74-84,Turns mechanicality into proof burden and rejects Lovejoy's stronger mechanical verdict absent stable means-effects relation,image collation preferable for exact quotations,,
research_notes/lovejoy_orientalist_source_register_batch93_delta.csv,93,7,9,,,,,,DIRECT PRIMARY BIBLIOGRAPHIC OBJECT,,,,,,,B93-06,1914,Pierre Saintyves,La force magique: du mana des primitifs au dynamisme scientifique,E. Nourry / Warburg Institute Digital Library / BnF-Gallica catalogue,136 pp; chapters on magical force and dynamic hypothesis,Controls existence/date/extent and explicit mana-force-energy scope; Warburg exposes downloadable PDF,"Target pages 65-66, 103, 110 not directly collated in current pass",,
research_notes/lovejoy_orientalist_source_register_batch93_delta.csv,93,8,9,,,,,,SECONDARY-CONTROLLED PAGE-SPECIFIC,,,,,,,B93-07,1914,Pierre Saintyves,La force magique: du mana des primitifs au dynamisme scientifique,Meylan 2017 synopsis,pp65-66 and 110,Reports dynamistic force/energy/mana grouping and thesis that modern unification of physical forces ultimately depends on mana theory,Must remain secondary until Warburg/Gallica page images are read,,
research_notes/lovejoy_orientalist_source_register_batch93_delta.csv,93,9,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B93-08,1915,Bronislaw Malinowski,Wierzenia pierwotne i formy ustroju spolecznego,Akademia Umiejetnosci / Polish Wikisource scan transcription,impersonal-power section and note39,"Mechanical-factor downstream phrase occurs amid explicit Hubert-Mauss, Jones, King, Leuba and other routes; lowers Lovejoy-specific lexical diagnosticity",Immediate source of phrase remains unresolved,,
research_notes/lovejoy_orientalist_source_register_batch94_delta.csv,94,2,9,,,,,,DIRECT PRIMARY PREVIOUSLY CONTROLLED,,,,,,,B94-01,1906,Arthur O. Lovejoy,The Fundamental Concept of the Primitive Philosophy,The Monist 16.3,native-language/grammar proof architecture; Primitive Energetics conclusion,"Baseline alignment of native evidentiary pattern, reconstructed causal concept, and comparative abstraction",Lovejoy's use of concept should not be caricatured as explicit scholastic theory held by every actor,,
research_notes/lovejoy_orientalist_source_register_batch94_delta.csv,94,3,9,,,,,,"ORIGINAL-VERSION REPUBLICATION / MODERN CRITICAL TEXT, HIGH",,,,,,,B94-02,1928,C. G. Jung,On Psychical Energy / Uber die Energetik der Seele,original-version republication / Collected Works; 1928 English bibliographic controls,The Primitive Conception of Libido / Lovejoy-McGee packet,Direct Lovejoy reception: accepts efficacy and regular/manipulable characterization but rejects same-form native abstract concept; analyst abstraction retained,Exact 1928 English facsimile wording remains HOLD,,
research_notes/lovejoy_orientalist_source_register_batch94_delta.csv,94,4,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B94-03,1915,Bronislaw Malinowski,Wierzenia pierwotne i formy ustroju spolecznego,Akademia Umiejetnosci / Polish Wikisource scan transcription,chapter-II anti-rationalist and impersonal-power sequence,"Controls vague/felt native forces, rejection of sharply defined native concepts/laws, and analyst-level comparative/mechanical description",No direct Lovejoy citation; structural comparison only,,
research_notes/lovejoy_orientalist_source_register_batch94_delta.csv,94,5,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B94-04,1912,James H. Leuba,A Psychological Study of Religion,Macmillan,chIV mechanicality audit,Contrast control: Leuba blocks Lovejoy at causal-strength level rather than controlled epistemic-address level,Does not establish Leuba had no views elsewhere on native abstraction,,
research_notes/lovejoy_orientalist_source_register_batch94_delta.csv,94,6,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B94-05,1917 revision,C. G. Jung,The Psychology of the Unconscious Processes,second-edition text / 1920 reprint,primordial-image historical-proof passage,Earlier Jung stage: Lovejoy as synthesized historical warrant before 1928 source-level epistemic re-audit,Absolute German first-appearance chronology still separately qualified,,
research_notes/lovejoy_orientalist_source_register_batch96_delta.csv,96,2,9,,,,,,DIRECT PRIMARY TEXT / FACSIMILE-LINKED TRANSCRIPTION,,,,,,,B96-01,1912,Emile Durkheim,Les formes elementaires de la vie religieuse,Paris: Felix Alcan; French Wikisource facsimile-linked transcription,Livre II ch VI pp268-292,Controls Australian non-abstract representation; anonymous/impersonal force; wakan/orenda/mana cross-cultural validation; mechanical effects; force/science genealogy,Wikisource transcription rather than locally downloaded page image; exact quotes should retain French,,
research_notes/lovejoy_orientalist_source_register_batch96_delta.csv,96,3,9,,,,,,DIRECT PRIMARY TRANSLATION,,,,,,,B96-02,1915,Emile Durkheim,The Elementary Forms of the Religious Life,English translation; Project Gutenberg full text,pp188-203 and related notes,"English control for abstract-form split, mechanical effects, churinga footnote, original-matter language, and whole-book Lovejoy/Primitive Energetics search",Translation cannot supersede French 1912 wording,,
research_notes/lovejoy_orientalist_source_register_batch96_delta.csv,96,4,9,,,,,,DIRECT PRIMARY TEXT / FACSIMILE-LINKED TRANSCRIPTION,,,,,,,B96-03,1912,Emile Durkheim,Les formes elementaires de la vie religieuse,French Wikisource facsimile-linked transcription,Livre II ch VII pp293ff,Controls totemic principle = clan/society; symbolic misrepresentation versus real social force,"Sociological ontology is Durkheim's explanatory claim, not emic self-description",,
research_notes/lovejoy_orientalist_source_register_batch96_delta.csv,96,5,9,,,,,,SECONDARY / DIRECT USER FILE,,,,,,,B96-04,2017,Nicolas Meylan,Mana: A History of a Western Category,Brill,Chapter 4 The Domestication of Mana pp83-86,"Locates Durkheim's problem of Australian emic evidence, cross-cultural comparison, mana=society, and Jonathan Z Smith critique",Phrase that impersonal force is not even present in Australian emic discourse/consciousness should be narrowed against Durkheim's churinga/arunkulta caveats,,
research_notes/lovejoy_orientalist_source_register_batch96_delta.csv,96,6,9,,,,,,DIRECT PRIMARY PREVIOUSLY CONTROLLED,,,,,,,B96-05,1906,Arthur O. Lovejoy,The Fundamental Concept of the Primitive Philosophy,The Monist 16.3,pp359-382; Batches77-80 controls,Baseline for local lexical/grammatical reproof and asymmetric cross-regional proof architecture,No direct Durkheim reception inference follows from source overlap,,
research_notes/lovejoy_orientalist_source_register_batch96_delta.csv,96,7,9,,,,,,PRIMARY SOURCE VIA DURKHEIM/LOVEJOY CONTROL; DIRECT TEXT PREVIOUSLY CONTROLLED IN LOVEJOY BATCHES,,,,,,,B96-06,1891,R H Codrington,The Melanesians,Oxford: Clarendon,p118 n1; pp118-120 and later mana passages,Shared source node; high-value next test for Durkheim selective translation / personal-origin clauses,Durkheim's French rendering should be collated line-by-line against Codrington before claiming omission mechanics,,
research_notes/lovejoy_orientalist_source_register_batch96_delta.csv,96,8,9,,,,,,PRIMARY SOURCE VIA DURKHEIM/LOVEJOY CONTROL,,,,,,,B96-07,1897,Alice C Fletcher,A Study of the Omaha Tribe,Smithsonian Report,pp578-583,"Shared North-American source node for common life, wakan, totemic efficacy",Exact quotation overlap between Lovejoy and Durkheim still to be collated,,
research_notes/lovejoy_orientalist_source_register_batch96_delta.csv,96,9,9,,,,,,PRIMARY BIBLIOGRAPHIC / TEXT LOCUS CONTROL,,,,,,,B96-08,1902,J N B Hewitt,Orenda and a Definition of Religion / related American Anthropologist material,American Anthropologist,p36 in Durkheim citation sequence,Shared orenda causal-field node; Durkheim uses efficient-cause language,Exact Lovejoy-Hewitt page overlap requires dedicated collation,,
research_notes/lovejoy_orientalist_source_register_batch97_delta.csv,97,2,9,,,,,,DIRECT PRIMARY TEXT / FACSIMILE-LINKED,,,,,,,B97-01,1891,R H Codrington,The Melanesians: Studies in their Anthropology and Folk-Lore,Oxford: Clarendon Press; English Wikisource facsimile-linked transcription,ch VII pp118-120; p118 n1 / scan p141,Controls full mana definition including personal beings originate/impart mana; surrounding personal directorship and spirit mediation,Wikisource transcription should be checked against scan image for publication punctuation,,
research_notes/lovejoy_orientalist_source_register_batch97_delta.csv,97,3,9,,,,,,DIRECT PRIMARY TEXT / FACSIMILE-LINKED,,,,,,,B97-02,1912,Emile Durkheim,Les formes elementaires de la vie religieuse,Paris: Felix Alcan; French Wikisource facsimile-linked transcription,Livre II ch VI pp277-278 / scan p286ff,Controls marked ellipsis in Codrington quotation and immediate same-impersonality/cross-cultural warrant sequence,"Ellipsis is visible: characterize as selective excerpt, not hidden falsification",,
research_notes/lovejoy_orientalist_source_register_batch97_delta.csv,97,4,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B97-03,1912,Emile Durkheim,Les formes elementaires de la vie religieuse,same,Livre II ch VI pp284ff,Controls spirits/demons/gods as individualized concrete forms of prior anonymous energy; rite efficacy independent of divine intervention,"Durkheim's theory, not Codrington's emic causal account",,
research_notes/lovejoy_orientalist_source_register_batch97_delta.csv,97,5,9,,,,,,DIRECT PRIMARY PREVIOUSLY CONTROLLED,,,,,,,B97-04,1906,Arthur O. Lovejoy,The Fundamental Concept of the Primitive Philosophy,The Monist 16.3,pp372-373 and p380; Batch78 direct primary audit,Comparison control: Codrington as best authority; efficacy/transferability foregrounded while supernatural and personal-origin adverse evidence remain visible,Lovejoy also reweights source; do not call treatment neutral/exhaustive,,
research_notes/lovejoy_orientalist_source_register_batch97_delta.csv,97,6,9,,,,,,SECONDARY / DIRECT USER FILE,,,,,,,B97-05,2017,Nicolas Meylan,Mana: A History of a Western Category,Brill,Chapter 4 pp84-85,Flags Durkheim's removal of passages linking mana with persons; cites Jonathan Z Smith critique,Primary collation refines 'erased': omission is marked by ellipsis,,
research_notes/lovejoy_orientalist_source_register_batch97_delta.csv,97,7,9,,,,,,SECONDARY-LOCATED / NOT DIRECTLY RETRIEVED THIS BATCH,,,,,,,B97-06,2004,Jonathan Z Smith,Relating Religion: Essays in the Study of Religion,University of Chicago Press,discussion cited by Meylan around Durkheim mana/totemic principle,Historiographic precedent for criticizing Durkheim's Codrington translation and facticity work,Do not quote Smith directly until primary book locus retrieved,,
research_notes/lovejoy_orientalist_source_register_batch99_delta.csv,99,2,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B99-01,1891,R H Codrington,The Melanesians: Studies in their Anthropology and Folk-Lore,Oxford Clarendon; English Wikisource facsimile-linked,ch VII pp118-120,Full baseline packet: impersonal/conveyable mana plus spirits impart and personal beings originate,Publication quotation punctuation should be checked against scan image,,
research_notes/lovejoy_orientalist_source_register_batch99_delta.csv,99,3,9,,,,,,DIRECT PRIMARY REPRINT,,,,,,,B99-02,1892,anonymous notice,Melanesian Ghosts,Popular Science Monthly vol40 Feb 1892 / Wikisource,Popular Miscellany,Pre-Durkheim control proving full personal-origin clause circulated publicly soon after Codrington,"Secondary notice, not independent ethnography",,
research_notes/lovejoy_orientalist_source_register_batch99_delta.csv,99,4,9,,,,,,DIRECT PRIMARY REFERENCE WORK,,,,,,,B99-03,1911,Encyclopaedia Britannica contributor,Taboo,Encyclopaedia Britannica 11th ed vol26 / Wikisource facsimile,Mana subsection,Immediate pre-Durkheim control retaining full personal-origin clause and adding electrical-charge analogy,Contributor identity not necessary for packet control,,
research_notes/lovejoy_orientalist_source_register_batch99_delta.csv,99,5,9,,,,,,DIRECT PRIMARY REFERENCE WORK,,,,,,,B99-04,1911,Encyclopaedia Britannica contributor,Religion,Encyclopaedia Britannica 11th ed vol23 / Wikisource facsimile,sacred as potent subsection,Retains and foregrounds personal-origin clause while discussing mana/orenda and psychic energy,Selective quotation but useful negative control,,
research_notes/lovejoy_orientalist_source_register_batch99_delta.csv,99,6,9,,,,,,DIRECT PRIMARY PREVIOUSLY CONTROLLED,,,,,,,B99-05,1912,Emile Durkheim,Les formes elementaires de la vie religieuse,Paris Felix Alcan,Livre II ch VI Codrington quotation,Authorial marked truncation removes personal-origin bridge from proof-bearing excerpt,No claim of concealed falsification; ellipsis visible,,
research_notes/lovejoy_orientalist_source_register_batch99_delta.csv,99,7,9,,,,,,DIRECT PRIMARY TRANSLATION,,,,,,,B99-06,1915,Emile Durkheim trans J W Swain,The Elementary Forms of the Religious Life,London George Allen and Unwin / Project Gutenberg text,p194-195 sequence,Carries same shortened Codrington packet and interpretive adjacency into English,Translation lineage not evidence Swain independently edited source,,
research_notes/lovejoy_orientalist_source_register_batch99_delta.csv,99,8,9,,,,,,DIRECT DOWNSTREAM TEXT,,,,,,,B99-07,1966,Alister Hardy,The Divine Flame: An Essay towards a Natural History of Religion,Collins; Gifford Lectures archive full text,Lecture III Evidence from Social Anthropology,Explicitly states Durkheim quotations use Swain 1915; reproduces same shortened Codrington packet and Durkheim commentary,Hardy may separately have known Codrington; claim limited to textual inheritance inside his Durkheim exposition,,
research_notes/lovejoy_orientalist_source_register_batch99_delta.csv,99,9,9,,,,,,AUTHORITATIVE INSTITUTIONAL METADATA,,,,,,,B99-08,1963-1965 / 1966,Alister Hardy,The Divine Flame Gifford lecture metadata,University of Aberdeen / Gifford Lectures official archive,lecture/book metadata,Controls lecture series and Collins 1966 publication,"Metadata only, not proposition-level source",,
research_notes/lovejoy_orientalist_source_register_batch101_delta.csv,101,2,9,,,,,,DIRECT PRIMARY BIBLIOGRAPHIC; CONTEMPORARY 1897 SUMMARY CONTROL,,,,,,,B101-01,1897/1898,Alice C. Fletcher,The Import of the Totem: A Study from the Omaha Tribe,AAAS paper / Smithsonian Annual Report 1897,pp.577-586; especially common/continuous-life proposition,Baseline Fletcher object and independent pre-Durkheim circulation of continuity-of-life/totem-efficacy claim,full facsimile sentence-level collation still pending,,
research_notes/lovejoy_orientalist_source_register_batch101_delta.csv,101,3,9,,,,,,DIRECT CONTEMPORARY PRIMARY/NEAR-PRIMARY NOTICE,,,,,,,B101-02,1897,Popular Science Monthly,Significance of the Totem,"Popular Science Monthly 52, Dec. 1897, Fragments of Science",summary of Fletcher AAAS paper,"Controls that continuity of life, visible/invisible linkage, part/whole continuity and totemic communication were publicly summarized before Durkheim","summary, not substitute for Fletcher full text",,
research_notes/lovejoy_orientalist_source_register_batch101_delta.csv,101,4,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B101-03,1912,Émile Durkheim,Les formes élémentaires de la vie religieuse,Paris: Alcan,Book II ch.VI; wakan/orenda -> Codrington mana -> Fletcher common-life sequence,Controls original source ordering and Durkheim's interpretive embedding of Fletcher as wakan/source of energy,French wording should be preferred for quotation if exact French phrasing is needed,,
research_notes/lovejoy_orientalist_source_register_batch101_delta.csv,101,5,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B101-04,1915,J. W. Swain trans.; Émile Durkheim,The Elementary Forms of the Religious Life,London: George Allen & Unwin,"Book II ch.VI, pp.188-199; Fletcher/Codrington packet",Controls English packet available to Hardy and exact Swain wording,"translation witness, not independent ethnographic authority",,
research_notes/lovejoy_orientalist_source_register_batch101_delta.csv,101,6,9,,,,,,DIRECT PRIMARY TEXT,,,,,,,B101-05,1966,Alister Hardy,The Divine Flame,Gifford Lectures / Collins,Lecture III: Evidence from Social Anthropology,Explicitly states Durkheim quotations are from Swain 1915; reorders Fletcher before Codrington while preserving Durkheim-Swain Codrington truncation and impersonality gloss,does not prove Hardy never consulted underlying Fletcher/Codrington sources directly,,
research_notes/lovejoy_orientalist_source_register_batch101_delta.csv,101,7,8,,,,,,Controls independent Fletcher reprint object in archival collection,,,,,,,B101-06,2026 access,Smithsonian Institution SOVA,Fletcher reprint inventory,NAA component record for 1897 12-page reprint of The Import of the Totem,DIRECT ARCHIVAL BIBLIOGRAPHIC,not digitized text in current access path,,,
research_notes/lovejoy_orientalist_source_register_batch101_delta.csv,101,8,9,,,,,,DIRECT PRIMARY PREVIOUSLY CONTROLLED,,,,,,,B101-07,1906,Arthur O. Lovejoy,The Fundamental Concept of the Primitive Philosophy,The Monist 16.3,"Fletcher common-life/communicability use, previously audited Batch77-78",Same-source comparison: Lovejoy retains common-life/transferability evidence while correcting will-power narrowing,no Lovejoy->Durkheim or Durkheim->Lovejoy transmission claim,,
research_notes/lovejoy_orientalist_source_register_batch104_delta.csv,104,2,9,,,,,,DIRECT PRIMARY MANUSCRIPT; MANUAL VISUAL RECHECK,,,,,,,B104-01,"Lovejoy notebook 005, composite/reused",Arthur O. Lovejoy,MS38_004_001_061_005,archival manuscript,opening bibliography and pdf p.7 / ms p.11 Codrington reference,Controls Codrington book registration and corrects cited locus from current clean-transcription p.26 to p.260,underlying notebook page is not independently dated; canonical file not silently altered,,
research_notes/lovejoy_orientalist_source_register_batch104_delta.csv,104,3,9,,,,,,DIRECT PRIMARY TEXT / INTERNAL PAGE CONTROL,,,,,,,B104-02,1891,R. H. Codrington,The Melanesians: Studies in their Anthropology and Folk-lore,Oxford: Clarendon Press / validated Wikisource transcription,"Chapter XV, p.260; internal backward reference at p.265",Closes p.260 reading: Saa origin-of-death story concerns old woman changing skin and resuming discarded slough,validated transcription rather than locally held page-image facsimile for this locus,,
research_notes/lovejoy_orientalist_source_register_batch104_delta.csv,104,4,9,,,,,,DIRECT PRIMARY PDF,,,,,,,B104-03,1906,Arthur O. Lovejoy,The Fundamental Concept of the Primitive Philosophy,The Monist 16.3,Lovejoy pp.372-373; Codrington pp.118-119,"Shows same-book re-selection: Codrington now used for mana, transferability and comparative efficacy rather than origin-of-death myth",explicit citation does not by itself prove physical route of consultation,,
research_notes/lovejoy_orientalist_source_register_batch104_delta.csv,104,5,9,,,,,,DIRECT PRIMARY EDITORIAL RELAY,,,,,,,B104-04,1878,"F. Max Müller, printing R. H. Codrington letter of 7 July 1877",Lectures on the Origin and Growth of Religion as Illustrated by the Religions of India,Hibbert Lectures / Longmans,"pp.53-54, Mana a Melanesian name for the Infinite",Route control: mana definition including personal-origination clause circulated before Codrington 1891,no evidence yet that Lovejoy used this relay for the 1906 quotation; route remains open,,
research_notes/lovejoy_orientalist_source_register_batch104_delta.csv,104,6,9,,,,,,DIRECT PRIMARY QUOTATION IN LOVEJOY,,,,,,,B104-05,1906,R. H. Codrington as quoted by Arthur O. Lovejoy,mana definition packet,The Monist 16.3,printed p.373,"Controls adverse clause: spirits possess/impart mana and personal beings originate it, while Lovejoy still recruits packet for transferable efficacy",quotation is Lovejoy's selection of Codrington and must be distinguished from independent evaluation of Codrington's ethnography,,
